-1.75 -0.98 -1.78 0.5 0.65 0.37 0.66 0.44 -0.30 -0.85 0 0
-1.37 0.07 0.16 0.5 0.99 -0.05 -0.12 -0.24 0.49 -0.84 0 1
1.44 1.51 0.88 0.5 -0.64 -0.67 -0.39 -0.13 -0.61 0.79 0 1
0.23 -1.39 0.64 0.5 -0.15 0.90 -0.41 0.81 -0.32 -0.49 0 0
0.47 1.44 -2.66 0.5 -0.15 -0.47 0.87 0.65 0.69 -0.34 0 1
2.02 -1.19 -0.80 0.5 -0.81 0.48 0.32 0.73 -0.30 -0.61 0 1
-0.65 -0.99 0.20 0.5 0.54 0.82 -0.17 -0.10 0.97 0.22 0 1
0.38 0.36 1.02 0.5 -0.33 -0.31 -0.89 0.63 -0.38 0.68 0 1
-1.87 -2.79 -0.31 0.5 0.55 0.83 0.09 -0.34 -0.84 0.42 0 1
-2.77 0.32 -1.58 0.5 0.86 -0.10 0.49 0.48 -0.02 -0.88 0 1
-0.89 0.36 -0.32 0.5 0.88 -0.35 0.32 0.09 -0.75 0.66 0 1
-2.48 -0.87 -1.71 0.5 0.79 0.28 0.55 -0.77 -0.41 0.48 0 1
-2.09 -0.34 0.43 0.5 0.97 0.16 -0.20 0.41 0.50 0.76 0 0
-1.78 0.27 -3.26 0.5 0.48 -0.07 0.88 -0.91 -0.23 -0.35 0 1
-0.17 -3.03 0.24 0.5 0.05 1.00 -0.08 0.43 0.65 -0.63 0 0
1.30 2.83 0.58 0.5 -0.41 -0.89 -0.18 -0.87 0.49 0.09 0 0
-2.19 1.27 -1.76 0.5 0.71 -0.41 0.57 -0.75 0.24 -0.61 0 1
-1.55 0.74 0.39 0.5 0.88 -0.42 -0.22 0.72 -0.08 0.69 0 0
-2.82 1.29 1.47 0.5 0.82 -0.38 -0.43 -0.11 0.98 0.14 0 0
1.05 -0.29 1.52 0.5 -0.56 0.16 -0.81 0.45 0.42 0.79 0 1
-0.87 3.00 -0.82 0.5 0.27 -0.93 0.25 0.51 0.46 -0.73 0 0
-0.10 0.97 2.61 0.5 0.03 -0.35 -0.94 0.60 0.51 -0.61 0 0
0.28 1.77 -0.81 0.5 -0.14 -0.90 0.41 -0.29 0.81 0.51 0 0
-0.82 3.47 1.52 0.5 0.21 -0.90 -0.39 -0.79 -0.33 -0.51 0 1
1.48 1.20 -0.79 0.5 -0.72 -0.58 0.38 -0.13 -0.63 -0.77 0 1
-1.73 -1.04 -3.02 0.5 0.48 0.29 0.83 -0.89 0.44 0.05 0 0
1.70 -1.48 -0.40 0.5 -0.74 0.65 0.18 -0.63 0.77 -0.05 0 1
-2.72 0.07 2.20 0.5 0.78 -0.02 -0.63 -0.36 -0.90 0.25 0 0
0.23 1.04 -0.06 0.5 -0.22 -0.97 0.06 -0.35 0.27 0.90 0 0
-1.49 -0.63 -2.46 0.5 0.51 0.22 0.83 -0.02 -0.72 0.69 0 1
1.32 1.20 -0.57 0.5 -0.71 -0.64 0.30 0.67 -0.15 -0.73 0 1
2.21 -1.68 1.87 0.5 -0.66 0.50 -0.56 -0.52 -0.83 0.18 0 0
0.61 -0.66 -0.73 0.5 -0.53 0.57 0.63 -0.71 0.70 0.06 0 0
-1.22 -0.71 1.17 0.5 0.66 0.39 -0.64 -0.13 -0.97 -0.22 0 0
-2.72 -0.22 -2.92 0.5 0.68 0.05 0.73 -0.17 0.60 -0.78 0 0
-2.77 -0.60 0.27 0.5 0.97 0.21 -0.10 0.59 -0.80 0.09 0 0
-1.76 -0.51 -0.00 0.5 0.96 0.28 0.00 -0.36 -0.66 0.67 0 0
-0.37 -0.45 1.52 0.5 0.23 0.28 -0.93 0.27 0.96 0.10 0 1
-1.49 -3.40 0.84 0.5 0.39 0.89 -0.22 -1.00 0.04 -0.08 0 1
-1.34 -0.93 0.37 0.5 0.80 0.56 -0.22 -0.53 0.61 0.59 0 0
0.25 0.24 -2.66 0.5 -0.09 -0.09 0.99 0.77 0.63 0.02 0 1
0.72 0.72 -1.33 0.5 -0.43 -0.43 0.79 -0.20 0.95 0.25 0 0
1.86 -0.82 1.38 0.5 -0.76 0.33 -0.56 -0.92 -0.30 -0.26 0 1
-0.87 2.91 0.47 0.5 0.28 -0.95 -0.15 -0.66 0.61 -0.43 0 1
0.62 0.11 -1.60 0.5 -0.36 -0.06 0.93 -0.90 -0.31 0.31 0 1
2.86 1.31 -1.78 0.5 -0.79 -0.36 0.49 0.47 0.51 0.72 0 0
1.10 -0.11 -0.26 0.5 -0.97 0.10 0.23 -0.91 -0.40 -0.02 0 0
2.07 -1.73 -0.18 0.5 -0.77 0.64 0.07 -0.99 -0.06 0.09 0 1
-1.42 0.58 -1.60 0.5 0.64 -0.26 0.72 -0.89 -0.19 0.41 0 1
-0.11 -2.36 -2.06 0.5 0.04 0.75 0.66 0.64 0.37 0.67 0 0
-1.03 -1.33 -2.00 0.5 0.39 0.51 0.77 0.71 -0.09 0.69 0 1
0.80 -0.45 2.79 0.5 -0.27 0.15 -0.95 -0.41 -0.11 0.90 0 0
0.96 -0.87 0.72 0.5 -0.65 0.59 -0.49 -0.74 -0.31 0.59 0 1
0.27 0.66 2.66 0.5 -0.10 -0.24 -0.97 -0.89 -0.23 -0.40 0 1
1.52 1.90 -1.44 0.5 -0.54 -0.67 0.51 -0.42 0.84 -0.33 0 0
1.32 -2.62 1.76 0.5 -0.39 0.77 -0.51 0.61 -0.78 -0.16 0 0
-0.28 -1.39 0.38 0.5 0.19 0.95 -0.26 0.75 0.19 -0.63 0 1
1.97 1.73 0.91 0.5 -0.71 -0.62 -0.33 -0.61 0.44 -0.66 0 1
-2.45 2.03 0.25 0.5 0.77 -0.64 -0.08 0.43 0.71 0.55 0 0
-0.72 0.59 1.72 0.5 0.37 -0.30 -0.88 0.85 -0.46 0.27 0 0
-0.50 -0.75 1.25 0.5 0.33 0.49 -0.81 -0.41 -0.35 0.84 0 0
2.01 1.14 -1.84 0.5 -0.68 -0.39 0.62 -0.45 0.20 -0.87 0 1
-1.30 -0.33 1.74 0.5 0.59 0.15 -0.79 0.79 0.60 0.14 0 0
0.32 -2.53 -0.65 0.5 -0.12 0.96 0.25 -0.32 0.67 -0.67 0 0
-0.29 0.86 1.42 0.5 0.17 -0.51 -0.84 -0.47 0.47 0.75 0 1
0.52 -1.32 0.45 0.5 -0.35 0.89 -0.30 0.71 -0.15 0.69 0 0
1.78 1.61 -0.29 0.5 -0.74 -0.66 0.12 -0.40 -0.18 0.90 0 0
-0.73 0.25 -1.33 0.5 0.47 -0.16 0.87 -0.95 0.31 -0.08 0 1
1.07 -0.00 2.41 0.5 -0.40 0.00 -0.91 -0.15 0.20 -0.97 0 0
-3.35 1.69 -0.63 0.5 0.88 -0.44 0.17 -0.91 0.34 -0.25 0 1
-1.24 2.08 -2.04 0.5 0.39 -0.66 0.65 -0.99 0.13 0.03 0 1
-0.37 1.33 -1.11 0.5 0.21 -0.75 0.62 -0.71 0.62 0.34 0 1
1.03 -1.30 1.78 0.5 -0.42 0.53 -0.73 0.21 0.04 0.98 0 0
2.78 -2.51 0.26 0.5 -0.74 0.67 -0.07 -0.09 0.72 0.69 0 0
-2.14 1.32 1.65 0.5 0.71 -0.44 -0.55 0.39 -0.01 0.92 0 1
0.74 -1.73 -0.15 0.5 -0.39 0.92 0.08 0.39 0.57 -0.72 0 0
0.62 1.94 -2.00 0.5 -0.22 -0.68 0.70 0.78 -0.63 0.01 0 0
1.74 0.41 -3.34 0.5 -0.46 -0.11 0.88 0.53 -0.79 0.31 0 0
1.31 -0.29 -0.88 0.5 -0.81 0.18 0.55 0.10 0.99 0.04 0 1
0.86 -1.35 -0.16 0.5 -0.54 0.84 0.10 -0.98 0.13 0.13 0 0
-2.49 -2.47 -1.15 0.5 0.67 0.67 0.31 0.63 0.70 0.33 0 0
0.90 1.63 -2.18 0.5 -0.31 -0.57 0.76 -0.25 0.12 0.96 0 1
-0.33 -1.62 -0.37 0.5 0.19 0.96 0.22 0.94 -0.24 -0.25 0 1
-0.42 -0.82 -0.70 0.5 0.37 0.71 0.60 -0.36 0.66 -0.66 0 0
-0.08 -1.66 3.06 0.5 0.02 0.48 -0.88 0.60 0.56 0.57 0 1
0.53 -0.61 -0.69 0.5 -0.50 0.57 0.65 0.64 -0.45 -0.62 0 1
-0.23 -1.47 -0.96 0.5 0.13 0.83 0.54 -0.48 0.35 -0.80 0 1
-0.90 -0.21 2.28 0.5 0.36 0.08 -0.93 0.38 -0.60 -0.70 0 1
-1.43 1.75 -1.67 0.5 0.51 -0.62 0.59 -0.48 0.87 0.06 0 0
2.19 1.01 -1.63 0.5 -0.75 -0.35 0.56 0.53 -0.61 -0.59 0 0
-0.26 0.25 1.28 0.5 0.19 -0.19 -0.96 0.31 0.32 -0.90 0 0
-0.99 -0.16 -1.11 0.5 0.66 0.11 0.74 0.73 0.61 -0.31 0 1
-0.98 1.18 3.14 0.5 0.28 -0.34 -0.90 0.67 0.19 0.72 0 1
1.61 3.31 0.45 0.5 -0.43 -0.89 -0.12 -0.90 0.40 -0.16 0 1
2.08 -1.39 1.28 0.5 -0.74 0.49 -0.45 0.68 -0.57 -0.47 0 0
-1.36 0.03 -0.43 0.5 0.95 -0.02 0.30 -0.09 0.95 -0.31 0 1
-3.70 -1.15 0.27 0.5 0.95 0.30 -0.07 -0.74 0.67 -0.10 0 1
0.02 0.46 3.22 0.5 -0.01 -0.14 -0.99 0.66 -0.38 -0.65 0 0
0.07 1.73 -1.91 0.5 -0.03 -0.67 0.74 0.54 -0.70 -0.47 0 1
0.18 0.83 0.53 0.5 -0.18 -0.83 -0.53 0.66 -0.75 0.05 0 0
0.83 0.33 -1.07 0.5 -0.60 -0.23 0.77 -0.16 -0.90 -0.40 0 1
-0.45 0.99 2.63 0.5 0.16 -0.35 -0.92 -0.88 0.15 0.45 0 1
-1.83 -0.11 -2.05 0.5 0.67 0.04 0.74 0.24 0.58 -0.78 0 1
0.39 1.32 -0.28 0.5 -0.28 -0.94 0.20 -0.33 0.72 -0.61 0 1
-2.34 0.67 -2.64 0.5 0.65 -0.19 0.74 -0.37 0.93 0.08 0 0
-0.04 -1.91 2.75 0.5 0.01 0.57 -0.82 -0.36 0.55 0.76 0 1
1.68 -1.94 0.40 0.5 -0.65 0.75 -0.15 -0.21 0.90 -0.39 0 0
-0.01 -0.03 2.44 0.5 0.00 0.01 -1.00 0.90 0.35 -0.27 0 0
-1.96 0.81 2.50 0.5 0.60 -0.25 -0.76 -0.21 -0.05 -0.98 0 1
3.41 -0.54 -0.64 0.5 -0.97 0.16 0.18 -0.96 0.07 0.27 0 0
0.87 0.60 0.92 0.5 -0.62 -0.43 -0.65 -0.48 -0.82 0.33 0 1
2.30 -2.46 -0.54 0.5 -0.67 0.72 0.16 0.51 -0.72 -0.47 0 1
1.75 -0.93 -1.79 0.5 -0.66 0.35 0.67 -0.50 -0.76 -0.43 0 0
-1.50 2.50 -0.26 0.5 0.51 -0.85 0.09 -0.14 -0.58 0.80 0 1
-1.66 -0.13 -3.09 0.5 0.47 0.04 0.88 -0.41 0.14 0.90 0 1
2.41 -2.27 -1.56 0.5 -0.66 0.62 0.43 0.35 -0.39 -0.85 0 0
-1.53 0.95 -0.07 0.5 0.85 -0.53 0.04 -0.48 0.84 -0.25 0 1
-0.43 -0.47 0.80 0.5 0.42 0.46 -0.78 -0.20 0.75 -0.63 0 1
0.98 -3.19 0.30 0.5 -0.29 0.95 -0.09 0.12 0.54 -0.83 0 0
3.09 1.75 0.72 0.5 -0.85 -0.48 -0.20 0.46 -0.77 0.45 0 0
-0.02 1.09 0.90 0.5 0.01 -0.77 -0.64 0.60 -0.25 -0.76 0 1
1.84 0.93 1.13 0.5 -0.78 -0.40 -0.48 -0.85 0.52 0.05 0 1
2.34 -1.31 1.82 0.5 -0.72 0.40 -0.56 0.71 -0.65 -0.27 0 0
0.35 2.87 0.59 0.5 -0.12 -0.97 -0.20 0.13 0.77 -0.63 0 0
-0.26 0.93 0.26 0.5 0.26 -0.93 -0.26 0.71 0.33 -0.63 0 0
2.20 -0.47 -0.07 0.5 -0.98 0.21 0.03 -0.58 0.74 0.33 0 0
-1.16 -0.56 1.93 0.5 0.50 0.24 -0.83 -0.86 -0.33 0.40 0 1
1.65 2.16 -0.85 0.5 -0.58 -0.76 0.30 0.56 0.40 -0.72 0 0
-0.98 -0.31 -0.40 0.5 0.89 0.28 0.37 0.72 0.69 -0.03 0 0
-0.15 -1.70 -0.80 0.5 0.08 0.90 0.43 -0.89 -0.32 -0.32 0 1
1.59 -0.63 -2.07 0.5 -0.59 0.23 0.77 -0.62 0.37 0.69 0 0
1.85 2.72 -0.94 0.5 -0.54 -0.80 0.27 0.47 0.09 0.88 0 1
2.01 -0.24 1.39 0.5 -0.82 0.10 -0.57 0.60 0.80 0.05 0 0
-1.40 -0.89 -2.56 0.5 0.46 0.29 0.84 0.70 0.71 -0.00 0 0
-2.11 0.34 3.08 0.5 0.56 -0.09 -0.82 -0.72 0.28 0.64 0 0
1.01 -0.03 -0.50 0.5 -0.90 0.03 0.44 -0.67 -0.66 0.34 0 1
-0.79 1.29 2.47 0.5 0.27 -0.45 -0.85 -0.06 -1.00 -0.01 0 0
-3.24 -0.11 -1.53 0.5 0.90 0.03 0.43 -0.03 -0.83 -0.56 0 1
1.86 -2.21 0.69 0.5 -0.63 0.74 -0.23 -0.80 0.58 -0.16 0 1
-1.84 -1.56 1.53 0.5 0.64 0.55 -0.54 0.79 0.60 -0.06 0 0
0.49 -2.01 1.45 0.5 -0.19 0.80 -0.57 0.91 0.38 0.20 0 0
-1.88 1.41 2.17 0.5 0.59 -0.44 -0.68 0.13 0.96 0.25 0 1
-1.57 2.38 -2.10 0.5 0.44 -0.67 0.59 -0.68 -0.55 0.49 0 1
2.23 -1.38 0.41 0.5 -0.84 0.52 -0.16 -0.03 0.85 0.52 0 1
-1.11 -1.06 2.63 0.5 0.37 0.35 -0.86 0.52 -0.61 -0.59 0 1
0.71 1.54 0.40 0.5 -0.41 -0.88 -0.23 0.52 -0.84 -0.17 0 1
0.88 -0.07 1.61 0.5 -0.48 0.04 -0.88 0.63 -0.75 0.19 0 0
0.08 -1.09 -0.47 0.5 -0.07 0.92 0.39 0.61 0.25 -0.76 0 0
-1.40 -3.17 -1.69 0.5 0.36 0.82 0.44 -0.41 -0.05 0.91 0 1
0.98 0.69 -0.01 0.5 -0.82 -0.57 0.01 0.58 -0.29 0.76 0 1
0.70 -1.64 -2.96 0.5 -0.20 0.47 0.86 -0.54 0.32 0.78 0 1
2.21 -1.10 1.95 0.5 -0.70 0.35 -0.62 0.79 -0.44 -0.42 0 0
1.57 1.02 -1.17 0.5 -0.71 -0.46 0.53 0.41 -0.77 0.49 0 1
0.38 3.17 -1.24 0.5 -0.11 -0.93 0.36 -0.72 -0.27 0.64 0 0
0.67 -2.35 0.57 0.5 -0.27 0.94 -0.23 -0.19 0.69 0.70 0 0
-1.38 0.92 -0.37 0.5 0.81 -0.54 0.22 0.25 0.69 0.68 0 1
3.38 0.30 0.28 0.5 -0.99 -0.09 -0.08 0.68 0.70 -0.22 0 1
-1.66 0.47 3.19 0.5 0.46 -0.13 -0.88 0.90 0.44 -0.08 0 1
-0.71 1.71 -2.59 0.5 0.22 -0.54 0.81 0.11 -0.87 0.47 0 0
0.16 0.38 -1.25 0.5 -0.12 -0.29 0.95 -0.54 0.37 -0.75 0 0
-0.05 0.71 -1.58 0.5 0.03 -0.41 0.91 -0.78 0.62 -0.08 0 0
-1.63 -1.87 0.60 0.5 0.64 0.73 -0.24 0.80 0.51 -0.30 0 0
-1.17 0.36 -1.30 0.5 0.65 -0.20 0.73 -0.04 -0.71 0.70 0 0
1.08 1.11 -2.73 0.5 -0.34 -0.35 0.87 0.84 -0.49 0.23 0 0
2.87 -0.88 2.32 0.5 -0.76 0.23 -0.61 0.31 0.74 0.60 0 0
0.87 1.69 -1.77 0.5 -0.34 -0.65 0.68 0.79 0.49 0.36 0 0
2.84 -0.80 -0.34 0.5 -0.96 0.27 0.11 -0.94 -0.09 -0.33 0 1
0.67 -0.10 -3.88 0.5 -0.17 0.03 0.99 -0.08 -0.46 0.88 0 1
-0.83 0.21 0.56 0.5 0.81 -0.20 -0.55 0.14 -0.65 0.75 0 1
0.45 2.50 0.14 0.5 -0.18 -0.98 -0.06 -0.28 0.96 0.03 0 0
1.60 1.94 -1.16 0.5 -0.58 -0.70 0.42 0.81 0.07 -0.58 0 1
1.20 -3.32 0.03 0.5 -0.34 0.94 -0.01 -0.37 -0.74 -0.57 0 0
-3.19 0.35 0.89 0.5 0.96 -0.11 -0.27 -0.67 -0.68 0.29 0 1
-2.42 0.91 2.32 0.5 0.70 -0.26 -0.67 0.32 -0.13 0.94 0 1
0.88 -0.68 0.10 0.5 -0.79 0.61 -0.09 -0.76 -0.54 0.36 0 1
-3.01 -0.45 -2.48 0.5 0.77 0.12 0.63 0.90 0.20 0.39 0 0
-1.24 0.39 1.12 0.5 0.72 -0.23 -0.65 -0.40 -0.73 -0.56 0 0
-0.89 -1.46 -0.46 0.5 0.50 0.82 0.26 -0.63 -0.17 0.76 0 1
0.99 1.11 -0.93 0.5 -0.56 -0.63 0.53 0.54 -0.82 -0.18 0 1
-0.11 -0.63 0.85 0.5 0.11 0.59 -0.80 -0.35 -0.92 0.19 0 1
-1.84 3.05 -1.23 0.5 0.49 -0.81 0.33 0.11 -0.84 -0.54 0 0
-1.18 1.22 -1.76 0.5 0.48 -0.50 0.72 0.04 -0.92 0.40 0 1
0.33 0.60 0.85 0.5 -0.30 -0.55 -0.78 -0.60 0.56 0.57 0 1
2.03 0.39 -1.47 0.5 -0.80 -0.15 0.58 0.53 0.43 -0.73 0 1
-0.57 2.45 -0.16 0.5 0.22 -0.97 0.06 0.20 -0.95 0.25 0 0
1.55 1.23 -2.24 0.5 -0.52 -0.41 0.75 -0.42 0.65 -0.63 0 1
-0.01 2.87 1.03 0.5 0.00 -0.94 -0.34 -0.37 0.15 -0.92 0 1
-3.05 0.46 1.72 0.5 0.86 -0.13 -0.49 -0.58 0.55 0.60 0 1
0.20 -0.07 -1.15 0.5 -0.17 0.06 0.98 0.18 0.57 0.80 0 1
1.35 0.75 2.80 0.5 -0.42 -0.23 -0.88 0.26 -0.37 0.89 0 1
0.87 3.45 -1.73 0.5 -0.22 -0.87 0.44 0.61 0.42 0.68 0 1
-1.52 -0.08 -0.88 0.5 0.87 0.05 0.50 -0.43 -0.48 0.76 0 1
-0.90 -0.40 -0.81 0.5 0.71 0.31 0.64 -0.73 -0.44 0.51 0 1
-1.61 -0.14 -0.14 0.5 0.99 0.08 0.09 0.13 0.23 0.97 0 1
0.37 0.57 0.82 0.5 -0.35 -0.53 -0.77 0.24 -0.88 -0.42 0 0
1.53 0.55 -2.64 0.5 -0.49 -0.18 0.85 -0.56 -0.58 -0.60 0 1
-0.86 0.54 0.34 0.5 0.80 -0.50 -0.32 -0.85 0.26 -0.47 0 0
-0.43 -2.92 -0.11 0.5 0.15 0.99 0.04 0.05 0.62 0.78 0 1
-1.74 -2.60 2.47 0.5 0.44 0.65 -0.62 -0.42 -0.58 -0.70 0 0
1.26 -1.02 -0.17 0.5 -0.77 0.62 0.10 -0.33 0.85 0.41 0 1
-0.52 -0.41 2.47 0.5 0.20 0.16 -0.97 0.35 0.90 0.26 0 1
1.52 -1.74 -0.72 0.5 -0.63 0.72 0.30 0.82 0.16 0.55 0 1
0.90 0.61 0.25 0.5 -0.81 -0.54 -0.22 -0.32 0.77 0.56 0 1
1.20 1.83 0.70 0.5 -0.52 -0.80 -0.31 -0.29 -0.86 -0.41 0 0
-0.49 -1.03 -0.41 0.5 0.40 0.85 0.34 -0.87 -0.34 -0.35 0 0
0.63 0.29 1.09 0.5 -0.49 -0.22 -0.85 0.50 0.86 -0.13 0 0
-0.12 -0.95 1.90 0.5 0.06 0.44 -0.89 -0.18 -0.36 -0.92 0 0
0.17 1.04 -0.05 0.5 -0.16 -0.99 0.05 -0.08 0.63 -0.77 0 0
1.82 0.30 0.58 0.5 -0.94 -0.15 -0.30 0.50 0.26 -0.83 0 0
-0.82 0.54 -1.45 0.5 0.47 -0.31 0.83 0.83 -0.25 0.50 0 0
-0.75 -1.16 1.42 0.5 0.38 0.59 -0.71 0.55 -0.56 -0.62 0 0
1.27 -0.45 2.30 0.5 -0.48 0.17 -0.86 -0.35 -0.88 -0.34 0 0
0.84 0.34 -1.18 0.5 -0.56 -0.23 0.79 -0.23 -0.23 0.95 0 0
-1.07 1.35 -0.39 0.5 0.61 -0.76 0.22 0.54 0.83 0.14 0 1
0.90 -2.84 -1.04 0.5 -0.29 0.90 0.33 0.75 0.54 0.38 0 1
3.60 0.89 0.40 0.5 -0.97 -0.24 -0.11 -0.70 -0.70 0.12 0 1
-2.26 1.08 -0.21 0.5 0.90 -0.43 0.08 -0.62 -0.43 0.65 0 1
0.13 -1.32 2.76 0.5 -0.04 0.43 -0.90 0.44 0.48 -0.76 0 1
-2.41 -0.90 -0.01 0.5 0.94 0.35 0.00 -0.74 0.62 0.28 0 0
1.84 0.71 2.40 0.5 -0.59 -0.23 -0.77 0.55 -0.66 0.51 0 1
-0.55 1.78 1.59 0.5 0.22 -0.73 -0.65 0.36 0.82 -0.44 0 0
1.78 -3.34 0.77 0.5 -0.46 0.86 -0.20 -0.03 0.89 -0.45 0 1
0.52 -1.93 -1.54 0.5 -0.21 0.76 0.61 0.61 -0.69 0.38 0 1
-2.50 0.31 -2.41 0.5 0.72 -0.09 0.69 0.67 0.25 0.70 0 0
-0.91 -0.12 2.38 0.5 0.36 0.05 -0.93 -0.67 0.22 0.70 0 1
-0.85 0.13 -1.93 0.5 0.40 -0.06 0.91 -0.04 0.70 -0.71 0 1
0.55 -0.86 -1.45 0.5 -0.31 0.48 0.82 -0.68 -0.68 -0.27 0 1
-1.47 2.48 -2.35 0.5 0.40 -0.67 0.63 0.30 -0.23 0.92 0 1
1.28 -0.84 -1.43 0.5 -0.61 0.40 0.68 -0.43 0.20 -0.88 0 0
-1.04 -3.05 -1.30 0.5 0.30 0.88 0.37 0.20 -0.45 0.87 0 1
0.17 -1.04 -3.68 0.5 -0.04 0.27 0.96 0.93 -0.36 -0.07 0 1
-2.14 0.60 0.55 0.5 0.93 -0.26 -0.24 0.04 -0.50 -0.86 0 1
-1.32 -0.53 -2.94 0.5 0.41 0.16 0.90 0.47 0.62 -0.63 0 0
0.46 -2.41 2.20 0.5 -0.14 0.73 -0.67 -0.22 0.91 0.34 0 0
2.56 -2.53 0.67 0.5 -0.70 0.69 -0.18 -0.75 0.63 0.20 0 0
-0.18 2.62 -2.62 0.5 0.05 -0.71 0.71 -0.44 -0.89 -0.14 0 1
-0.25 -3.17 0.00 0.5 0.08 1.00 -0.00 -0.97 -0.03 -0.24 0 0
-2.13 -1.51 0.15 0.5 0.81 0.58 -0.06 1.00 -0.06 0.04 0 0
-1.06 0.34 -1.38 0.5 0.60 -0.19 0.78 -0.72 -0.53 -0.45 0 1
-2.45 -3.12 -0.03 0.5 0.62 0.79 0.01 0.58 -0.61 0.54 0 1
2.81 0.06 -2.00 0.5 -0.81 -0.02 0.58 0.26 0.64 0.72 0 1
-1.08 -2.19 -1.91 0.5 0.35 0.71 0.62 0.81 -0.56 0.21 0 0
0.81 -3.41 -0.81 0.5 -0.23 0.95 0.23 0.05 -0.16 -0.99 0 1
-2.74 1.49 -1.77 0.5 0.76 -0.42 0.49 -0.59 0.75 0.29 0 1
3.00 0.18 -0.99 0.5 -0.95 -0.06 0.31 -0.37 0.92 0.15 0 1
1.35 -0.42 -0.77 0.5 -0.84 0.26 0.48 -0.22 -0.72 0.66 0 1
-0.15 -0.80 2.36 0.5 0.06 0.32 -0.95 -0.90 -0.40 0.15 0 1
0.40 1.46 -0.59 0.5 -0.24 -0.90 0.36 0.40 -0.66 0.63 0 1
2.57 1.97 0.29 0.5 -0.79 -0.61 -0.09 0.07 0.94 0.34 0 1
-0.61 1.20 -1.25 0.5 0.33 -0.65 0.68 0.60 0.50 -0.62 0 0
1.33 -0.90 -2.75 0.5 -0.42 0.28 0.86 0.35 0.62 -0.70 0 0
0.51 -1.25 -2.23 0.5 -0.20 0.48 0.86 -0.55 -0.83 0.07 0 0
-2.39 0.67 3.08 0.5 0.61 -0.17 -0.78 0.65 0.13 -0.75 0 0
-0.31 0.96 1.60 0.5 0.16 -0.51 -0.85 -0.42 0.15 0.89 0 0
-0.72 0.65 -0.28 0.5 0.72 -0.64 0.27 0.55 0.30 0.78 0 0
1.26 1.58 -2.09 0.5 -0.43 -0.54 0.72 -0.78 -0.51 0.38 0 1
1.62 -1.83 2.60 0.5 -0.45 0.51 -0.73 0.67 0.58 0.46 0 0
-1.59 1.18 -0.54 0.5 0.77 -0.58 0.26 -0.69 0.70 0.20 0 1
0.78 2.26 0.58 0.5 -0.32 -0.92 -0.23 0.77 -0.41 -0.49 0 1
-0.17 0.41 -2.09 0.5 0.08 -0.19 0.98 0.85 -0.38 0.36 0 0
2.68 2.11 -0.03 0.5 -0.79 -0.62 0.01 0.80 0.44 -0.41 0 0
-0.84 -1.37 1.05 0.5 0.44 0.71 -0.55 0.77 -0.59 0.25 0 1
0.98 1.59 -0.16 0.5 -0.52 -0.85 0.09 -0.89 0.10 -0.45 0 0
-2.68 2.30 1.06 0.5 0.73 -0.62 -0.29 -0.72 -0.44 0.53 0 0
-1.15 0.18 -0.45 0.5 0.92 -0.14 0.36 -0.53 0.84 0.07 0 0
-0.41 -0.53 0.79 0.5 0.40 0.51 -0.76 0.24 -0.28 0.93 0 0
0.34 0.15 2.26 0.5 -0.15 -0.07 -0.99 -0.50 0.54 -0.68 0 0
-1.95 -2.19 1.97 0.5 0.55 0.62 -0.56 0.31 0.26 0.91 0 1
0.74 0.38 1.41 0.5 -0.45 -0.23 -0.86 -0.51 0.40 -0.76 0 0
0.31 0.82 -1.16 0.5 -0.21 -0.56 0.80 0.78 -0.07 -0.62 0 1
-1.54 -1.31 -2.60 0.5 0.47 0.40 0.79 0.74 0.39 -0.55 0 1
1.90 0.61 -2.04 0.5 -0.66 -0.21 0.72 -0.38 -0.67 0.64 0 0
-1.70 -2.58 0.71 0.5 0.54 0.81 -0.22 -0.78 -0.53 -0.32 0 0
0.31 -0.65 1.93 0.5 -0.15 0.31 -0.94 -0.15 -0.55 0.82 0 0
-0.94 0.59 0.86 0.5 0.67 -0.42 -0.61 -0.59 -0.61 0.52 0 0
0.71 0.59 1.36 0.5 -0.44 -0.36 -0.83 -0.05 -0.69 -0.72 0 1
-2.11 -0.73 1.44 0.5 0.79 0.27 -0.54 0.43 0.23 -0.87 0 0
0.44 0.98 3.20 0.5 -0.13 -0.29 -0.95 0.44 -0.63 -0.64 0 1
-0.04 2.73 2.15 0.5 0.01 -0.79 -0.62 0.48 0.29 0.83 0 1
-0.10 1.09 1.09 0.5 0.07 -0.71 -0.70 0.38 0.22 -0.90 0 0
0.52 -1.18 1.22 0.5 -0.29 0.66 -0.69 -0.50 0.81 -0.30 0 1
-0.63 1.95 -0.78 0.5 0.29 -0.89 0.36 0.41 0.30 0.86 0 1
-1.32 3.27 -0.17 0.5 0.37 -0.93 0.05 0.57 -0.58 -0.57 0 0
0.26 -2.63 0.27 0.5 -0.10 0.99 -0.10 0.02 -0.82 -0.57 0 0
2.39 0.18 1.12 0.5 -0.90 -0.07 -0.42 -0.07 0.73 -0.68 0 0
0.17 0.85 2.46 0.5 -0.07 -0.32 -0.94 -0.22 0.26 -0.94 0 1
0.93 -1.30 1.86 0.5 -0.38 0.53 -0.76 0.44 -0.63 -0.64 0 0
3.56 0.17 0.48 0.5 -0.99 -0.05 -0.13 -0.94 0.19 0.28 0 0
